FIPS,State,County,# deaths due to COVID-19 during 2020,COVID-19 death rate,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (white),Life Expectancy (white) 95% CI - Low,Life Expectancy (white) 95% CI - High,# Deaths,Age-adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (white),Age-Adjusted Mortality (white) 95% CI - Low,Age-Adjusted Mortality (white) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (white),Child Mortality Rate (white) 95% CI - Low,Child Mortality Rate (white) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (white),Infant Mortality Rate (white) 95% CI - Low,Infant Mortality Rate (white) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (white),Drug Overdose Mortality Rate (white) 95% CI - Low,Drug Overdose Mortality Rate (white) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (white),MV Mortality Rate (white) 95% CI - Low,MV Mortality Rate (white) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Cohort Size,High School Graduation Rate,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (white),Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (white),Segregation index,Spending per-pupil,School funding,Women's Median Earnings,Men's Median Earnings,Gender Pay Gap %,Gender Pay Gap,Gender Pay Rank,95% CI - Low,95% CI - High,Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (white),Household Income (white) 95% CI - Low,Household Income (white) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,% household income required for childcare expenses,# childcare centers,County Value,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (white),Homicide Rate (white) 95% CI - Low,Homicide Rate (white) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (white),Suicide Rate (white) 95% CI - Low,Suicide Rate (white) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (white),Firearm Fatalities Rate (white) 95% CI - Low,Firearm Fatalities Rate (white) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,% Broadband Access,Numerator,95% CI - Low,95% CI - High,Population,% Less Than 18 Years of Age,% 65 and Over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic white,% Non-Hispanic white,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% female,# rural residents,% rural
37053,North Carolina,Currituck,13,37,78.1,77.2,79.1,,,,,,,,,,,,,,,,396,356,319,393,,,,,,,453,299,660,,,,358,318,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,15,13,16,9,8,10,21,90,3140,12,109,0,26,31,20,45,,,,,,,,,,,,,,,,22,12,7,18,,,,,,,,,,,,,,,,35,33,36,2527,15,13,17,454,7,5,9,17,5810:01:00,345,87,,,,3.1,,,,,3.3,,,,,0.02,10225,3631,45302,55409,0.8176,0.18,60,0.67,0.96,73433,62912,83954,,,,108300,52015,164585,69543,24461,114625,65956,35069,96843,74404,66546,82262,26,26,21,20,8,6,,,,,,,,,,,,,,,,,,,24,17,11,26,18,,,,,,,,,,,,,,,,20,15,9,23,,,,,,,,,,,,,,,,,,,,6,9113,84,81,87,1183,11,8,14,84,9155,81,88,29052,21.8,17.4,1572,5.4,226,0.8,263,0.9,25,0.1,1325,4.6,25143,86.5,86,0,0,1,50.1,23150,98.3
37055,North Carolina,Dare,,,78.9,78,79.8,,,,,,,,,,95.4,73,117.9,78.7,77.7,79.6,551,337,306,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,15,9,8,9,32,99,4460,12,2885,9,48,43,32,57,,,,,,,,,,,,,,,,16,6,4,10,,,,,,,,,,,,,,,,33,31,34,3443,16,14,18,518,7,5,9,83,1211:01:00,401,91,,,,3.3,,,2.9,3.4,3.2,,,2.8,3.3,0.04,11900,4476,40499,45604,0.8881,0.11,17,0.74,1.03,72962,64159,81765,,,,,,,,,,41671,31760,51582,67179,63407,70951,32,63,49,25,21,13,,,,,,,,,,,,,,,,,,,36,17,12,25,20,,,,,,,,,,,,,,,,20,11,7,17,,,,,,,,,,,,,,,,,,,,163,12062,76,75,78,1993,13,10,15,93,14652,90,95,37547,18.5,23.2,927,2.5,248,0.7,336,0.9,21,0.1,2827,7.5,32699,87.1,624,2,1,3,50.9,9823,29
37057,North Carolina,Davidson,137,60,75.8,75.3,76.2,,,,95.7,68.7,122.6,74.1,72.7,75.5,94,81,107.1,75.6,75.1,76.1,2908,460,442,477,,,,309,198,460,558,496,619,214,158,285,465,446,485,73,50,39,63,,,,,,,79,42,135,,,,47,35,62,82,7,5,8,,,,,,,,,,,,,,,,14,12,15,16,15,17,11,10,12,324,228,24380,15,15547,10,182,36,31,41,,,,,,,,,,,,,,,,205,18,15,20,,,,,,,13,7,22,,,,19,16,22,36,35,38,17664,18,16,20,2265,6,4,8,64,1567:01:00,1994,86,7,4,10,3.1,3,2.8,2.8,3.2,3.1,3.2,2.6,2.9,3.2,0.17,10321,-4697,37432,44448,0.8422,0.16,37,0.79,0.9,56067,49001,63133,,,,64635,35962,93308,31071,28146,33996,36013,30456,41570,53808,51603,56013,54,56,48,34,67,7,4,3,5,,,,,,,14,8,23,,,,3,2,4,146,17,14,20,18,,,,,,,12,5,23,,,,19,15,22,114,14,11,16,,,,,,,23,14,36,,,,14,11,17,,,,,125,48642,72,71,73,6669,10,9,11,83,55768,81,84,169234,21.6,18.9,16530,9.8,1414,0.8,2996,1.8,128,0.1,13083,7.7,133335,78.8,2589,2,1,2,51.1,77179,47.4
37059,North Carolina,Davie,34,45,78.4,77.4,79.3,,,,,,,73.7,69.7,77.8,,,,78.4,77.4,79.4,634,367,336,398,,,,,,,500,369,663,,,,368,334,401,24,67,43,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,15,14,16,10,9,10,39,106,5750,14,3458,8,28,22,14,31,,,,,,,,,,,,,,,,36,12,9,17,,,,,,,,,,,,,,,,36,34,38,3761,15,13,17,661,7,5,9,79,1273:01:00,491,86,,,,3.3,,2.4,2.9,3.4,3,,2.4,2.8,3.1,0.03,9631,377,40717,48922,0.8323,0.17,45,0.7,0.97,65418,55660,75176,,,,,,,31583,20708,42458,52037,26975,77099,63943,59546,68340,43,34,29,23,16,8,,,,,,,,,,,,,,,,,,,37,18,12,25,17,,,,,,,,,,,,,,,,27,13,8,18,,,,,,,,,,,,,,,,,,,,33,13384,82,80,84,1657,10,8,13,87,14261,85,90,43286,20.7,22,2712,6.3,308,0.7,399,0.9,13,0,3178,7.3,36173,83.6,669,2,1,2,51.3,28987,70.3
37061,North Carolina,Duplin,74,91,77.8,76.9,78.6,,,,,,,74.7,72.8,76.6,86.7,79.8,93.7,77.7,76.4,78.9,889,424,395,454,,,,,,,571,500,641,252,188,331,416,376,457,34,61,42,85,,,,,,,,,,60,32,103,51,26,92,43,9,6,12,,,,,,,,,,,,,,,,16,15,17,17,16,18,14,14,15,133,273,9180,16,3697,6,30,17,11,24,,,,,,,,,,,,,,,,123,30,24,35,,,,,,,36,25,50,23,14,35,30,23,38,39,38,40,8957,27,24,30,1187,8,6,11,77,1307:01:00,716,84,9,3,14,2.8,,2.5,2.6,3.1,2.7,,2.3,2.7,2.9,0.08,9954,-4943,31876,37490,0.8503,0.15,33,0.75,0.95,49755,43358,56152,100216,50389,150043,81250,20486,142014,30315,25325,35305,42214,31495,52933,50775,47276,54274,99,34,31,27,31,9,4,2,6,,,,,,,,,,,,,,,,31,11,7,15,11,,,,,,,,,,,,,,,,26,9,6,13,,,,,,,,,,,,,,,,,,,,21,15415,72,69,75,1870,9,7,11,71,15260,68,74,58794,23.7,19.9,14148,24.1,874,1.5,462,0.8,312,0.5,13607,23.1,29867,50.8,3916,7,6,8,51,50586,86.5
37063,North Carolina,Durham,138,42,80,79.6,80.3,,,,91.7,87.4,95.9,76.4,75.8,77,89.2,83.7,94.6,81.8,81.4,82.3,3237,308,297,319,,,,100,72,134,439,418,461,204,170,238,242,228,255,156,59,50,69,,,,,,,87,70,107,54,37,74,30,20,45,191,6,5,7,,,,,,,11,9,14,4,3,6,3,2,4,11,10,12,13,12,14,11,10,12,1722,632,37850,12,21595,8,171,18,15,20,,,,,,,24,19,29,,,,18,15,23,217,10,9,11,,,,,,,12,10,15,12,8,16,8,6,10,37,35,38,32851,16,15,18,4447,7,5,8,269,372:01:00,3519,79,4,3,6,2.8,3.5,2.6,2.6,3.8,2.8,3.6,2.6,2.7,3.7,0.12,11767,-7104,48570,52535,0.9245,0.08,10,0.87,0.98,65619,60777,70461,59636,23045,96227,74902,56962,92842,45261,42130,48392,50306,47648,52964,82989,79061,86917,64,39,36,37,163,8,11,10,13,,,,,,,24,21,27,7,4,11,3,2,4,136,8,7,10,9,,,,,,,5,3,7,,,,13,10,16,234,15,13,17,,,,,,,27,23,32,6,4,11,8,6,11,,,,,480,72145,55,54,57,16825,13,12,14,89,115247,88,90,327306,20.1,14.1,114528,35,3098,0.9,18550,5.7,418,0.1,44737,13.7,141597,43.3,15597,5,5,6,52.4,15059,5.6
37065,North Carolina,Edgecombe,85,112,71.9,71,72.8,,,,,,,71.3,70,72.5,,,,72.6,71.1,74,1239,633,594,671,,,,,,,684,631,737,,,,588,528,647,43,92,67,124,,,,,,,,,,,,,,,,44,11,8,14,,,,,,,,,,,,,,,,16,15,17,18,16,19,15,15,16,264,609,8800,17,5406,10,48,31,23,41,,,,,,,22,14,35,,,,50,33,72,107,29,23,34,,,,,,,29,22,37,,,,29,21,40,43,41,44,4359,15,13,17,474,4,3,5,57,1753:01:00,549,79,14,8,21,2.5,,2.3,2.5,3.1,2.4,,2.2,2.4,2.8,0.12,10660,-8366,34318,37574,0.9133,0.09,13,0.81,1.02,45156,39455,50857,,,,,,,34424,31170,37678,39183,24096,54270,51086,45991,56181,93,46,46,34,24,8,16,12,20,,,,,,,,,,,,,,,,33,12,8,17,13,,,,,,,,,,,,,,,,61,23,18,30,,,,,,,27,19,36,,,,21,13,32,,,,,102,12864,62,60,64,3068,16,13,18,67,13844,64,69,50829,22.3,21.2,28964,57,376,0.7,176,0.3,73,0.1,2695,5.3,18213,35.8,440,1,0,1,53.9,25622,45.3
37067,North Carolina,Forsyth,244,51,77.7,77.4,78,,,,90,85.6,94.4,74.5,73.9,75.2,84.9,82.2,87.6,78.4,78.1,78.8,5033,380,369,391,,,,105,70,150,516,491,542,247,213,280,351,338,365,214,61,53,70,,,,,,,119,97,140,44,31,61,37,28,48,256,8,7,9,,,,,,,14,11,16,6,5,8,6,5,8,12,11,13,14,13,16,11,11,12,1619,505,49560,13,49909,14,330,29,26,32,,,,,,,23,18,29,11,6,17,37,32,42,310,12,10,13,,,,,,,11,9,14,10,7,14,13,11,15,38,36,39,39494,18,16,19,4620,5,4,6,289,346:01:00,4514,86,6,4,8,3,3.6,2.7,2.6,3.6,2.9,4.1,2.4,2.6,3.4,0.14,9880,-5498,40911,46681,0.8764,0.12,25,0.83,0.92,56158,51449,60867,50139,14118,86160,86419,77019,95819,35335,33445,37225,39968,37516,42420,64660,63053,66267,62,48,42,33,102,5,7,6,8,,,,,,,17,14,20,8,5,11,2,2,3,229,12,10,13,12,,,,,,,7,4,9,,,,15,13,18,258,14,12,15,,,,,,,19,15,23,10,7,15,12,10,15,,,,,362,92746,62,61,63,19823,14,13,15,84,125066,83,85,383843,22.6,16.8,99196,25.8,3636,0.9,10256,2.7,641,0.2,52007,13.5,214211,55.8,9467,3,2,3,52.7,25762,7.3
37069,North Carolina,Franklin,43,46,77.4,76.7,78.1,,,,,,,75.2,73.8,76.7,91,78.2,103.8,77.8,76.9,78.6,1052,403,377,428,,,,,,,498,442,554,201,126,304,385,354,416,32,53,36,75,,,,,,,,,,,,,,,,39,8,6,11,,,,,,,,,,,,,,,,13,12,14,15,14,16,12,11,12,139,235,8390,13,1315,2,57,27,21,35,,,,,,,,,,,,,,,,101,22,17,26,,,,,,,25,17,35,,,,22,17,28,38,37,40,6824,16,14,18,1027,7,5,8,29,3422:01:00,750,85,12,4,19,2.9,,2.7,2.6,3.3,2.9,,2.6,2.8,3.1,0.04,9559,-3683,42019,47632,0.8822,0.12,19,0.79,0.98,54868,48548,61188,34075,23646,44504,,,,47449,39470,55428,43500,20849,66151,66712,62239,71185,59,34,30,29,21,6,7,5,9,,,,,,,13,8,21,,,,4,2,7,51,14,10,19,15,,,,,,,14,7,25,,,,15,10,21,56,16,12,21,,,,,,,22,13,34,,,,16,11,22,,,,,36,18838,73,70,76,2369,10,8,12,82,21062,79,84,71859,21.5,17.7,17784,24.7,700,1,581,0.8,91,0.1,6562,9.1,45311,63.1,948,1,1,2,50.5,51719,85.3
37071,North Carolina,Gaston,226,81,75.1,74.7,75.4,,,,85.4,78.2,92.6,74.1,73.1,75.1,85.2,80.9,89.6,74.8,74.4,75.3,3911,480,464,495,,,,246,165,354,509,469,549,240,188,301,493,475,512,116,58,47,68,,,,,,,92,66,125,52,28,89,49,38,63,128,7,6,8,,,,,,,12,9,16,,,,6,4,7,14,12,15,16,15,17,11,10,12,686,363,31330,14,24534,12,135,20,17,23,,,,,,,12,7,20,,,,23,19,28,253,16,14,19,,,,,,,16,11,22,,,,18,15,20,38,36,39,23124,17,15,19,2803,5,4,7,123,815:01:00,2776,86,8,5,10,3,3.3,2.7,2.8,3.3,2.8,3.5,2.4,2.7,3.1,0.09,9182,-3067,38756,48618,0.7972,0.2,71,0.75,0.84,60622,57410,63834,44167,10991,77343,86534,49997,123071,38410,34224,42596,42788,37360,48216,57890,55355,60425,59,45,38,30,77,6,5,4,6,,,,,,,15,11,20,,,,3,2,5,197,17,15,20,18,,,,,,,8,4,13,,,,20,17,23,169,15,13,18,,,,,,,20,14,27,,,,15,13,18,,,,,221,56285,66,65,67,10934,13,12,15,83,70975,82,85,226568,22.3,16.6,40109,17.7,1440,0.6,3845,1.7,154,0.1,17819,7.9,159337,70.3,2621,1,1,1,51.8,40491,19.6
37073,North Carolina,Gates,18,102,76,74.1,77.9,,,,,,,73.4,69.6,77.2,,,,76.5,74.3,78.8,211,470,400,540,,,,,,,582,443,750,,,,432,351,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,16,15,17,12,11,12,15,151,1610,14,962,8,,,,,,,,,,,,,,,,,,,,29,36,24,52,,,,,,,49,26,84,,,,29,16,48,39,37,40,934,14,12,16,148,6,4,8,52,1911:01:00,137,83,,,,2.8,,2.4,,2.9,3.1,,2.8,,3.1,0.01,11536,-3765,37021,53046,0.6979,0.3,97,0.54,0.86,57680,47310,68050,54306,34732,73880,,,,35127,29091,41163,,,,60578,51687,69469,47,9,14,23,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3631,77,73,81,678,16,10,21,74,3469,67,81,11464,19.5,22,3527,30.8,81,0.7,42,0.4,13,0.1,283,2.5,7292,63.6,88,1,0,2,51,12197,100
37075,North Carolina,Graham,10,57,76.2,74.2,78.1,,,,,,,,,,,,,,,,172,514,429,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,18,16,19,11,10,12,,,1500,18,90,1,,,,,,,,,,,,,,,,,,,,10,17,8,31,,,,,,,,,,,,,,,,37,35,38,1067,23,20,26,145,8,6,11,71,1412:01:00,81,83,,,,3.2,,,,,3.1,,,,,0.01,12820,2653,33340,41696,0.7996,0.2,69,0.61,0.99,42057,34361,49753,68750,24704,112796,,,,,,,,,,40934,33268,48600,60,,41,33,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2940,83,82,85,247,8,3,12,69,2428,63,74,8474,19.9,25.3,42,0.5,711,8.4,51,0.6,9,0.1,317,3.7,7265,85.7,106,1,0,3,50,8861,100
37077,North Carolina,Granville,48,60,77.7,76.9,78.4,,,,,,,76.6,75.3,77.9,,,,77.6,76.6,78.6,931,397,370,424,,,,,,,467,416,519,,,,386,352,420,19,39,23,60,,,,,,,,,,,,,,,,23,6,4,9,,,,,,,,,,,,,,,,13,12,14,15,14,16,12,11,12,283,546,7370,12,5068,8,29,16,11,23,,,,,,,,,,,,,,,,87,21,17,26,,,,,,,22,15,32,,,,22,16,28,38,36,39,5490,16,14,18,735,6,4,7,81,1234:01:00,772,85,13,6,19,2.9,,2.6,2.7,3.2,2.9,,2.6,2.9,3.2,0.1,9713,-3928,40739,49802,0.818,0.18,58,0.74,0.9,53112,46512,59712,,,,70850,43795,97905,42813,34998,50628,38902,35565,42239,68694,62161,75227,58,33,34,31,34,11,5,3,7,,,,,,,,,,,,,,,,40,13,9,18,13,,,,,,,,,,,,,,,,32,11,7,15,,,,,,,,,,,,,,,,,,,,57,16184,75,73,77,2428,12,9,14,84,18073,82,86,60486,20.4,18.1,18735,31,567,0.9,481,0.8,58,0.1,5361,8.9,34727,57.4,721,1,1,2,49.5,32804,54.7
37079,North Carolina,Greene,26,98,76.9,75.6,78.2,,,,,,,74.3,71.8,76.8,,,,77.6,75.9,79.3,349,429,383,476,,,,,,,502,415,588,,,,405,342,469,10,59,28,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,17,16,15,17,14,14,15,79,436,3380,16,15,0,12,19,10,33,,,,,,,,,,,,,,,,31,21,14,30,,,,,,,,,,,,,,,,40,39,41,2745,26,22,29,350,8,6,11,53,1903:01:00,248,96,,,,2.8,,2.6,2.8,3.2,2.7,,2.5,2.8,3,0.01,11463,-6030,33850,40239,0.8412,0.16,38,0.75,0.94,47605,39995,55215,,,,,,,28631,18902,38360,40325,27272,53378,55429,49873,60985,99,10,11,27,10,10,10,6,17,,,,,,,,,,,,,,,,13,10,5,18,12,,,,,,,,,,,,,,,,14,13,7,22,,,,,,,,,,,,,,,,,,,,5,5026,70,65,74,809,12,8,15,75,5385,70,79,20928,20.1,17.8,7385,35.3,467,2.2,124,0.6,61,0.3,3310,15.8,9788,46.8,871,4,,,45.5,21362,100
37081,North Carolina,Guilford,346,54,77.8,77.5,78,81.1,74.9,87.3,88.8,85.1,92.4,74.9,74.4,75.4,85.2,82.9,87.4,78.6,78.3,79,6763,374,364,383,331,216,486,190,158,221,482,464,501,219,185,253,344,332,356,319,67,60,74,,,,44,24,74,107,93,122,43,29,61,40,31,50,363,8,8,9,,,,,,,13,12,15,5,4,8,4,3,5,12,11,13,14,13,15,11,11,12,2528,559,69110,13,35596,7,403,25,23,27,,,,,,,17,13,20,10,6,17,36,31,40,446,12,11,13,,,,8,5,13,15,13,17,11,7,15,11,9,12,38,37,39,51652,16,15,18,6059,5,4,6,139,719:01:00,6206,89,6,5,7,3,3.2,2.7,2.7,3.6,3,3.5,2.6,2.8,3.5,0.14,10096,-6206,40296,49723,0.8104,0.19,64,0.78,0.84,55577,51957,59197,39205,18760,59650,66976,58725,75227,40497,38734,42260,43569,38747,48391,67763,65796,69730,65,51,47,31,296,9,9,8,10,,,,,,,21,18,23,4,2,7,2,2,3,311,11,10,13,12,,,,7,3,12,5,3,6,4,2,8,17,15,20,427,16,15,18,,,,7,3,13,25,22,28,,,,13,11,14,,,,,399,122959,59,58,60,26719,13,12,14,82,169880,81,82,540521,22.1,15.9,187364,34.7,4153,0.8,29432,5.4,593,0.1,46500,8.6,263136,48.7,13068,3,2,3,52.7,62000,12.7
37083,North Carolina,Halifax,53,66,72.9,72,73.8,70.5,65.8,75.2,,,,71.7,70.5,72.9,,,,74,72.5,75.5,1125,587,549,624,658,470,897,,,,660,606,714,,,,517,460,575,33,77,53,108,,,,,,,82,50,127,,,,74,35,135,41,11,8,15,,,,,,,,,,,,,,,,17,16,18,18,17,19,16,15,16,179,421,9020,18,3497,6,49,33,24,43,,,,,,,12,6,23,,,,64,45,88,98,27,22,33,,,,,,,31,23,40,,,,22,15,32,42,41,44,5027,18,16,21,663,6,4,8,97,1031:01:00,555,83,15,9,21,2.6,,2.5,2.6,3,2.6,,2.6,2.5,3,0.29,12708,-10421,31801,40980,0.776,0.22,78,0.68,0.88,41098,34430,47766,27750,17098,38402,,,,26649,24584,28714,50814,34126,67502,49252,45925,52579,81,37,36,35,30,11,15,11,19,,,,,,,,,,,,,,,,36,14,10,20,14,,,,,,,,,,,,,,,,65,26,20,33,,,,,,,28,20,38,,,,21,13,33,,,,,70,12985,62,59,64,3325,17,14,20,58,12244,55,61,49479,21.2,22.1,26189,52.9,1990,4,426,0.9,44,0.1,1602,3.2,18873,38.1,165,0,0,1,52.2,29919,54.7
